MovieId,ImdbId,Director,Cast
1,114709,John Lasseter,Tom Hanks|Tim Allen|Don Rickles|See full cast &amp; crew|
310,114268,Fred Gerber,Leslie Nielsen|Christopher Lloyd|Matt McCoy|See full cast &amp; crew|
311,110965,George Mihalka,Darlanne Fluegel|Martin Neufeld|James Brolin|See full cast &amp; crew|
312,114571,Harold Ramis,Al Franken|Laura San Giacomo|Vincent D'Onofrio|See full cast &amp; crew|
313,111333,Richard Rich,Jack Palance|Howard McGillin|Michelle Nicastro|See full cast &amp; crew|
314,111112,John Sayles,Jeni Courtney|Eileen Colgan|Mick Lally|See full cast &amp; crew|
315,111255,Luis Llosa,Sylvester Stallone|Sharon Stone|James Woods|See full cast &amp; crew|
316,111282,Roland Emmerich,Kurt Russell|James Spader|Jaye Davidson|See full cast &amp; crew|
317,111070,John Pasquin,Tim Allen|Judge Reinhold|Wendy Crewson|See full cast &amp; crew|
318,111161,Frank Darabont,Tim Robbins|Morgan Freeman|Bob Gunton|See full cast &amp; crew|
319,111149,Danny Boyle,Kerry Fox|Christopher Eccleston|Ewan McGregor|See full cast &amp; crew|
320,108260,Scott McGehee,Dennis Haysbert|Mel Harris|Sab Shimono|See full cast &amp; crew|
321,106966,Tomás Gutiérrez Alea,Jorge Perugorría|Vladimir Cruz|Mirta Ibarra|See full cast &amp; crew|
322,114594,George Huang,Kevin Spacey|Frank Whaley|Michelle Forbes|See full cast &amp; crew|
324,111309,Geoff Burton,Jack Thompson|Russell Crowe|John Polson|See full cast &amp; crew|
325,113936,Kelly Makin,Matt Frewer|Valerie Mahaffey|Lawrence Dane|See full cast &amp; crew|
326,110081,Yimou Zhang,You Ge|Li Gong|Ben Niu|See full cast &amp; crew|
327,114614,Rachel Talalay,Lori Petty|Ice-T|Naomi Watts|See full cast &amp; crew|
328,114608,Ernest R. Dickerson,Billy Zane|William Sadler|John Kassir|See full cast &amp; crew|
329,111280,David Carson,Patrick Stewart|William Shatner|Malcolm McDowell|See full cast &amp; crew|
330,114609,Rusty Cundieff,Clarence Williams III|Corbin Bernsen|Joe Torry|See full cast &amp; crew|
331,111454,Brian Gilbert,Willem Dafoe|Miranda Richardson|Rosemary Harris|See full cast &amp; crew|
332,114852,John Carpenter,Christopher Reeve|Kirstie Alley|Linda Kozlowski|See full cast &amp; crew|
333,114694,Peter Segal,Chris Farley|David Spade|Brian Dennehy|See full cast &amp; crew|
334,111590,Louis Malle,Wallace Shawn|Phoebe Brand|George Gaynes|See full cast &amp; crew|
335,114788,Steven Soderbergh,Peter Gallagher|Elisabeth Shue|Alison Elliott|See full cast &amp; crew|
336,114888,Preston A. Whitmore II,Allen Payne|Eddie Griffin|Joe Morton|See full cast &amp; crew|
337,108550,Lasse Hallström,Johnny Depp|Leonardo DiCaprio|Juliette Lewis|See full cast &amp; crew|
338,114857,Brett Leonard,Denzel Washington|Russell Crowe|Kelly Lynch|See full cast &amp; crew|
339,114924,Jon Turteltaub,Sandra Bullock|Bill Pullman|Peter Gallagher|See full cast &amp; crew|
340,111667,Jon Avnet,Elijah Wood|Kevin Costner|Mare Winningham|See full cast &amp; crew|
341,109655,Mina Shum,Sandra Oh|Stephen Chang|Alannah Ong|See full cast &amp; crew|
342,110598,P.J. Hogan,Toni Collette|Rachel Griffiths|Bill Hunter|See full cast &amp; crew|
343,112435,Melanie Mayron,Schuyler Fisk|Bre Blair|Rachael Leigh Cook|See full cast &amp; crew|
344,109040,Tom Shadyac,Jim Carrey|Courteney Cox|Sean Young|See full cast &amp; crew|
345,109045,Stephan Elliott,Hugo Weaving|Guy Pearce|Terence Stamp|See full cast &amp; crew|
346,106339,Iain Softley,Stephen Dorff|Sheryl Lee|Ian Hart|See full cast &amp; crew|
347,104779,Roman Polanski,Hugh Grant|Kristin Scott Thomas|Emmanuelle Seigner|See full cast &amp; crew|
348,109348,Woody Allen,John Cusack|Dianne Wiest|Jennifer Tilly|See full cast &amp; crew|
349,109444,Phillip Noyce,Harrison Ford|Willem Dafoe|Anne Archer|See full cast &amp; crew|
350,109446,Joel Schumacher,Susan Sarandon|Tommy Lee Jones|Brad Renfro|See full cast &amp; crew|
351,109484,Jessie Nelson,Ray Liotta|Whoopi Goldberg|Tina Majorino|See full cast &amp; crew|
352,109504,Spike Lee,Alfre Woodard|Delroy Lindo|David Patrick Kelly|See full cast &amp; crew|
353,109506,Alex Proyas,Brandon Lee|Michael Wincott|Rochelle Davis|See full cast &amp; crew|
354,109450,Ron Shelton,Tommy Lee Jones|Robert Wuhl|Lolita Davidovich|See full cast &amp; crew|
355,109813,Brian Levant,John Goodman|Rick Moranis|Rosie O'Donnell|See full cast &amp; crew|
356,109830,Robert Zemeckis,Tom Hanks|Robin Wright|Gary Sinise|See full cast &amp; crew|
357,109831,Mike Newell,Hugh Grant|Andie MacDowell|James Fleet|See full cast &amp; crew|
358,113305,John Singleton,Omar Epps|Kristy Swanson|Michael Rapaport|See full cast &amp; crew|
359,110091,Darnell Martin,Luna Lauren Velez|Jon Seda|Tomas Melly|See full cast &amp; crew|
360,110093,Charles Shyer,Nick Nolte|Julia Roberts|Saul Rubinek|See full cast &amp; crew|
361,110167,Andrew Bergman,Nicolas Cage|Bridget Fonda|Rosie Perez|See full cast &amp; crew|
362,110213,Stephen Sommers,Jason Scott Lee|Cary Elwes|Lena Headey|See full cast &amp; crew|
363,107472,Ray Müller,Leni Riefenstahl|Marlene Dietrich|Arnold Fanck|See full cast &amp; crew|
364,110357,Roger Allers,Matthew Broderick|Jeremy Irons|James Earl Jones|See full cast &amp; crew|
365,107426,Bernardo Bertolucci,Keanu Reeves|Bridget Fonda|Ruocheng Ying|See full cast &amp; crew|
366,111686,Wes Craven,Heather Langenkamp|Robert Englund|Jeff Davis|See full cast &amp; crew|
367,110475,Chuck Russell,Jim Carrey|Cameron Diaz|Peter Riegert|See full cast &amp; crew|
368,110478,Richard Donner,Mel Gibson|Jodie Foster|James Garner|See full cast &amp; crew|
369,110588,Alan Rudolph,Jennifer Jason Leigh|Campbell Scott|Matthew Broderick|See full cast &amp; crew|
370,110622,Peter Segal,Leslie Nielsen|Priscilla Presley|George Kennedy|See full cast &amp; crew|
371,110771,Ron Howard,Michael Keaton|Glenn Close|Robert Duvall|See full cast &amp; crew|
372,110950,Ben Stiller,Winona Ryder|Ethan Hawke|Janeane Garofalo|See full cast &amp; crew|
373,105226,John Dahl,Nicolas Cage|Dennis Hopper|Lara Flynn Boyle|See full cast &amp; crew|
374,110989,Donald Petrie,Macaulay Culkin|Edward Herrmann|John Larroquette|See full cast &amp; crew|
376,110997,Curtis Hanson,Meryl Streep|Kevin Bacon|David Strathairn|See full cast &amp; crew|
377,111257,Jan de Bont,Keanu Reeves|Dennis Hopper|Sandra Bullock|See full cast &amp; crew|
378,111256,Ron Underwood,Michael Keaton|Geena Davis|Christopher Reeve|See full cast &amp; crew|
379,111438,Peter Hyams,Jean-Claude Van Damme|Mia Sara|Ron Silver|See full cast &amp; crew|
380,111503,James Cameron,Arnold Schwarzenegger|Jamie Lee Curtis|Tom Arnold|See full cast &amp; crew|
381,111693,Luis Mandoki,Meg Ryan|Andy Garcia|Ellen Burstyn|See full cast &amp; crew|
382,111742,Mike Nichols,Jack Nicholson|Michelle Pfeiffer|James Spader|See full cast &amp; crew|
383,111756,Lawrence Kasdan,Kevin Costner|Dennis Quaid|Gene Hackman|See full cast &amp; crew|
384,112443,Damian Harris,Ellen Barkin|Laurence Fishburne|Frank Langella|See full cast &amp; crew|
385,110455,Suri Krishnamma,Albert Finney|Brenda Fricker|Michael Gambon|See full cast &amp; crew|
386,111048,Jefery Levy,Stephen Dorff|Reese Witherspoon|Jake Busey|See full cast &amp; crew|
387,110399,Keenen Ivory Wayans,Keenen Ivory Wayans|Charles S. Dutton|Jada Pinkett Smith|See full cast &amp; crew|
388,112570,Robert Lee King,James Andrews|Mary Beth Aylesworth|Mike Barbour|See full cast &amp; crew|
389,109454,Yves Angelo,Gérard Depardieu|Fanny Ardant|Fabrice Luchini|See full cast &amp; crew|
390,59170,Russ Meyer,Tura Satana|Haji|Lori Williams|See full cast &amp; crew|
391,110186,Doug McHenry,Allen Payne|Jada Pinkett Smith|Bokeem Woodbine|See full cast &amp; crew|
393,111301,Steven E. de Souza,Jean-Claude Van Damme|Raul Julia|Ming-Na Wen|See full cast &amp; crew|
405,110027,Andrew Morahan,Christopher Lambert|Mario Van Peebles|Deborah Kara Unger|See full cast &amp; crew|
406,109785,Michael Corrente,Nicholas Turturro|Anthony DeSando|Libby Langdon|See full cast &amp; crew|
407,113409,John Carpenter,Sam Neill|Jürgen Prochnow|Julie Carmen|See full cast &amp; crew|
408,109021,John G. Avildsen,Luke Perry|Stephen Baldwin|James Rebhorn|See full cast &amp; crew|
409,109035,Jeff Pollack,Duane Martin|Tupac Shakur|Leon|See full cast &amp; crew|
410,106220,Barry Sonnenfeld,Anjelica Huston|Raul Julia|Christopher Lloyd|See full cast &amp; crew|
412,106226,Martin Scorsese,Daniel Day-Lewis|Michelle Pfeiffer|Winona Ryder|See full cast &amp; crew|
413,109068,Michael Lehmann,Brendan Fraser|Steve Buscemi|Adam Sandler|See full cast &amp; crew|
414,109067,Paul Michael Glaser,Kevin Bacon|Charles Gitonga Maina|Yolanda Vazquez|See full cast &amp; crew|
415,106292,John Badham,Richard Dreyfuss|Emilio Estevez|Rosie O'Donnell|See full cast &amp; crew|
416,109198,Jonathan Kaplan,Madeleine Stowe|Mary Stuart Masterson|Andie MacDowell|See full cast &amp; crew|
417,109219,Whit Stillman,Taylor Nichols|Chris Eigeman|Tushka Bergen|See full cast &amp; crew|
418,106379,Bill Forsyth,Robin Williams|John Turturro|Kelly Hunter|See full cast &amp; crew|
419,106400,Penelope Spheeris,Diedrich Bader|Erika Eleniak|Jim Varney|See full cast &amp; crew|
420,109254,John Landis,Eddie Murphy|Jon Tenney|Joey Travolta|See full cast &amp; crew|
421,109279,Caroline Thompson,Sean Bean|David Thewlis|Docs Keepin Time|See full cast &amp; crew|
422,109297,Michael Apted,Madeleine Stowe|Aidan Quinn|James Remar|See full cast &amp; crew|
423,109303,Stephen Hopkins,Jeff Bridges|Tommy Lee Jones|Suzy Amis|See full cast &amp; crew|
424,109305,William Friedkin,Nick Nolte|Mary McDonnell|J.T. Walsh|See full cast &amp; crew|
425,109306,Tony Richardson,Jessica Lange|Tommy Lee Jones|Powers Boothe|See full cast &amp; crew|
426,106452,Abel Ferrara,Gabrielle Anwar|Meg Tilly|Terry Kinney|See full cast &amp; crew|
427,106471,Jennifer Lynch,Julian Sands|Sherilyn Fenn|Bill Paxton|See full cast &amp; crew|
428,106489,Robert De Niro,Robert De Niro|Chazz Palminteri|Lillo Brancato|See full cast &amp; crew|
429,109361,Adam Resnick,Chris Elliott|Ritch Brinkley|James Gammon|See full cast &amp; crew|
430,106505,John Whitesell,Jason Priestley|Gabriel Olds|Jerry O'Connell|See full cast &amp; crew|
431,106519,Brian De Palma,Al Pacino|Sean Penn|Penelope Ann Miller|See full cast &amp; crew|
432,109439,Paul Weiland,Billy Crystal|Jack Palance|Daniel Stern|See full cast &amp; crew|
433,109443,Mick Jackson,Dana Carvey|Valeria Golino|James Earl Jones|See full cast &amp; crew|
434,106582,Renny Harlin,Sylvester Stallone|John Lithgow|Michael Rooker|See full cast &amp; crew|
435,106598,Steve Barron,Dan Aykroyd|Jane Curtin|Robert Knott|See full cast &amp; crew|
436,109456,Richard Rush,Bruce Willis|Jane March|Rubén Blades|See full cast &amp; crew|
437,109480,Michael Ritchie,Chevy Chase|Jack Palance|Dianne Wiest|See full cast &amp; crew|
438,109493,Gregg Champion,Woody Harrelson|Kiefer Sutherland|Dylan McDermott|See full cast &amp; crew|
440,106673,Ivan Reitman,Kevin Kline|Sigourney Weaver|Frank Langella|See full cast &amp; crew|
441,106677,Richard Linklater,Jason London|Wiley Wiggins|Matthew McConaughey|See full cast &amp; crew|
442,106697,Marco Brambilla,Sylvester Stallone|Wesley Snipes|Sandra Bullock|See full cast &amp; crew|
444,106834,Gus Van Sant,Uma Thurman|Lorraine Bracco|Pat Morita|See full cast &amp; crew|
445,106873,Carl Reiner,Armand Assante|Sherilyn Fenn|Kate Nelligan|See full cast &amp; crew|
446,106332,Kaige Chen,Leslie Cheung|Fengyi Zhang|Li Gong|See full cast &amp; crew|
448,106881,Peter Weir,Jeff Bridges|Isabella Rossellini|Rosie Perez|See full cast &amp; crew|
449,106880,Rusty Cundieff,Larry B. Scott|Mark Christopher Lawrence|Rusty Cundieff|See full cast &amp; crew|
450,111732,Alek Keshishian,Joe Pesci|Brendan Fraser|Moira Kelly|See full cast &amp; crew|
451,106926,Steve Kloves,Dennis Quaid|Meg Ryan|James Caan|See full cast &amp; crew|
452,111712,John Irvin,Joan Plowright|Mia Farrow|Natasha Richardson|See full cast &amp; crew|
453,106941,Barry Sonnenfeld,Michael J. Fox|Gabrielle Anwar|Anthony Higgins|See full cast &amp; crew|
454,106918,Sydney Pollack,Tom Cruise|Jeanne Tripplehorn|Gene Hackman|See full cast &amp; crew|
455,106965,Simon Wincer,Jason James Richter|Lori Petty|Michael Madsen|See full cast &amp; crew|
456,109842,Boaz Yakin,Sean Nelson|Giancarlo Esposito|Samuel L. Jackson|See full cast &amp; crew|
457,106977,Andrew Davis,Harrison Ford|Tommy Lee Jones|Sela Ward|See full cast &amp; crew|
458,107004,Walter Hill,Jason Patric|Gene Hackman|Robert Duvall|See full cast &amp; crew|
459,109890,Roger Donaldson,Alec Baldwin|Kim Basinger|Michael Madsen|See full cast &amp; crew|
460,109891,Howard Deutch,Macaulay Culkin|Ted Danson|Glenne Headly|See full cast &amp; crew|
461,109913,Rose Troche,V.S. Brodie|Guinevere Turner|T. Wendy McMillan|See full cast &amp; crew|
464,107076,John Woo,Jean-Claude Van Damme|Lance Henriksen|Yancy Butler|See full cast &amp; crew|
466,107144,Jim Abrahams,Charlie Sheen|Lloyd Bridges|Valeria Golino|See full cast &amp; crew|
467,113674,Julianna Lavin,Dana Delany|Kim Cattrall|Cynthia Stevenson|See full cast &amp; crew|
468,112966,Christopher Monger,Hugh Grant|Tara Fitzgerald|Colm Meaney|See full cast &amp; crew|
469,107151,Bille August,Jeremy Irons|Meryl Streep|Maria Conchita Alonso|See full cast &amp; crew|
470,110064,Eric Meza,Christopher Reid|Christopher Martin|David Edwards|See full cast &amp; crew|
471,110074,Joel Coen,Tim Robbins|Paul Newman|Jennifer Jason Leigh|See full cast &amp; crew|
472,110097,James L. Brooks,Nick Nolte|Albert Brooks|Whittni Wright|See full cast &amp; crew|
473,110123,Daniel Petrie Jr.,Pauly Shore|Lori Petty|Andy Dick|See full cast &amp; crew|
474,107206,Wolfgang Petersen,Clint Eastwood|John Malkovich|Rene Russo|See full cast &amp; crew|
475,107207,Jim Sheridan,Daniel Day-Lewis|Pete Postlethwaite|Alison Crosbie|See full cast &amp; crew|
476,110137,Matty Rich,Larenz Tate|Joe Morton|Suzzanne Douglas|See full cast &amp; crew|
477,108551,Brian Gibson,Angela Bassett|Laurence Fishburne|RaéVen Kelly|See full cast &amp; crew|
478,110197,Barry Levinson,Joe Pesci|Christian Slater|Victoria Abril|See full cast &amp; crew|
479,107286,Stephen Hopkins,Emilio Estevez|Cuba Gooding Jr.|Denis Leary|See full cast &amp; crew|
480,107290,Steven Spielberg,Sam Neill|Laura Dern|Jeff Goldblum|See full cast &amp; crew|
481,107302,Dominic Sena,Brad Pitt|Juliette Lewis|Kathy Larson|See full cast &amp; crew|
482,110265,Roger Avary,Eric Stoltz|Julie Delpy|Martin Raymond|See full cast &amp; crew|
484,110305,Daniel Petrie,Helen Slater|Tom Guiry|Jon Tenney|See full cast &amp; crew|
485,107362,John McTiernan,Arnold Schwarzenegger|F. Murray Abraham|Art Carney|See full cast &amp; crew|
486,107413,James Lapine,Michael J. Fox|Christina Vidal|Nathan Lane|See full cast &amp; crew|
487,110353,Simon Wincer,Paul Hogan|Cuba Gooding Jr.|Beverly D'Angelo|See full cast &amp; crew|
488,107468,David Cronenberg,Jeremy Irons|John Lone|Barbara Sukowa|See full cast &amp; crew|
489,107478,Richard Benjamin,Whoopi Goldberg|Ted Danson|Will Smith|See full cast &amp; crew|
490,107497,Harold Becker,Alec Baldwin|Nicole Kidman|Bill Pullman|See full cast &amp; crew|
491,107501,Mel Gibson,Mel Gibson|Nick Stahl|Margaret Whitton|See full cast &amp; crew|
492,107507,Woody Allen,Woody Allen|Diane Keaton|Jerry Adler|See full cast &amp; crew|
493,107554,Albert Hughes,Tyrin Turner|Larenz Tate|June Kyoto Lu|See full cast &amp; crew|
494,116253,Stuart Baird,Kurt Russell|Halle Berry|Steven Seagal|See full cast &amp; crew|
495,74102,Nagisa Ôshima,Tatsuya Fuji|Eiko Matsuda|Aoi Nakajima|See full cast &amp; crew|
496,111689,Tom Noonan,Tom Noonan|Karen Sillas|
497,107616,Kenneth Branagh,Kenneth Branagh|Emma Thompson|Keanu Reeves|See full cast &amp; crew|
499,107613,Anthony Minghella,Matt Dillon|Annabella Sciorra|Mary-Louise Parker|See full cast &amp; crew|
500,107614,Chris Columbus,Robin Williams|Sally Field|Pierce Brosnan|See full cast &amp; crew|
501,107653,Mike Leigh,David Thewlis|Lesley Sharp|Katrin Cartlidge|See full cast &amp; crew|
502,110657,Christopher Cain,Pat Morita|Hilary Swank|Michael Ironside|See full cast &amp; crew|
504,110678,Martin Campbell,Ray Liotta|Lance Henriksen|Stuart Wilson|See full cast &amp; crew|
505,110687,Rob Reiner,Elijah Wood|Bruce Willis|Jason Alexander|See full cast &amp; crew|
506,107756,Sally Potter,Tilda Swinton|Billy Zane|Quentin Crisp|See full cast &amp; crew|
507,107808,Clint Eastwood,Kevin Costner|Clint Eastwood|Laura Dern|See full cast &amp; crew|
508,107818,Jonathan Demme,Tom Hanks|Denzel Washington|Roberta Maxwell|See full cast &amp; crew|
509,107822,Jane Campion,Holly Hunter|Harvey Keitel|Sam Neill|See full cast &amp; crew|
510,107840,John Singleton,Janet Jackson|Tupac Shakur|Regina King|See full cast &amp; crew|
511,107889,David S. Ward,James Caan|Halle Berry|Omar Epps|See full cast &amp; crew|
512,111003,Stuart Orme,Donald Sutherland|Eric Thal|Julie Warner|See full cast &amp; crew|
513,110939,Mel Smith,Brian Benben|Mary Stuart Masterson|Ned Beatty|See full cast &amp; crew|
514,110955,Ted Demme,Denis Leary|Judy Davis|Kevin Spacey|See full cast &amp; crew|
515,107943,James Ivory,Anthony Hopkins|Emma Thompson|John Haycraft|See full cast &amp; crew|
516,110971,Penny Marshall,Danny DeVito|Gregory Hines|James Remar|See full cast &amp; crew|
517,107969,Philip Kaufman,Sean Connery|Wesley Snipes|Harvey Keitel|See full cast &amp; crew|
518,111001,Alan Parker,Anthony Hopkins|Bridget Fonda|Matthew Broderick|See full cast &amp; crew|
519,107978,Fred Dekker,Robert John Burke|Nancy Allen|Mario Machado|See full cast &amp; crew|
520,107977,Mel Brooks,Cary Elwes|Richard Lewis|Roger Rees|See full cast &amp; crew|
521,107983,Peter Medak,Gary Oldman|Lena Olin|Wallace Wood|See full cast &amp; crew|
522,105275,Geoffrey Wright,Russell Crowe|Daniel Pollock|Jacqueline McKenzie|See full cast &amp; crew|
523,108000,Victor Nunez,Ashley Judd|Todd Field|Bentley Mitchum|See full cast &amp; crew|
524,108002,David Anspaugh,Sean Astin|Jon Favreau|Ned Beatty|See full cast &amp; crew|
526,105032,Cyril Collard,Cyril Collard|Romane Bohringer|Carlos López|See full cast &amp; crew|
527,108052,Steven Spielberg,Liam Neeson|Ralph Fiennes|Ben Kingsley|See full cast &amp; crew|
528,111094,Michael Ritchie,Albert Brooks|Brendan Fraser|Dianne Wiest|See full cast &amp; crew|
529,108065,Steven Zaillian,Joe Mantegna|Ben Kingsley|Max Pomeranc|See full cast &amp; crew|
531,108071,Agnieszka Holland,Kate Maberly|Maggie Smith|Heydon Prowse|See full cast &amp; crew|
532,111127,John Waters,Kathleen Turner|Sam Waterston|Ricki Lake|See full cast &amp; crew|
533,111143,Russell Mulcahy,Alec Baldwin|John Lone|Penelope Ann Miller|See full cast &amp; crew|
534,108101,Richard Attenborough,Anthony Hopkins|Debra Winger|Julian Fellowes|See full cast &amp; crew|
535,108122,Robert Altman,Andie MacDowell|Julianne Moore|Tim Robbins|See full cast &amp; crew|
536,111194,Gillies MacKinnon,Steve Martin|Gabriel Byrne|Laura Linney|See full cast &amp; crew|
537,111201,John Duigan,Hugh Grant|Tara Fitzgerald|Sam Neill|See full cast &amp; crew|
538,108149,Fred Schepisi,Will Smith|Stockard Channing|Donald Sutherland|See full cast &amp; crew|
539,108160,Nora Ephron,Tom Hanks|Meg Ryan|Ross Malinger|See full cast &amp; crew|
540,108162,Phillip Noyce,Sharon Stone|William Baldwin|Tom Berenger|See full cast &amp; crew|
541,83658,Ridley Scott,Harrison Ford|Rutger Hauer|Sean Young|See full cast &amp; crew|
542,108186,Steve Rash,Pauly Shore|Carla Gugino|Lane Smith|See full cast &amp; crew|
543,108174,Thomas Schlamme,Mike Myers|Nancy Travis|Anthony LaPaglia|See full cast &amp; crew|
544,108238,Rowdy Herrington,Bruce Willis|Sarah Jessica Parker|Dennis Farina|See full cast &amp; crew|
546,108255,Annabel Jankel,Bob Hoskins|John Leguizamo|Dennis Hopper|See full cast &amp; crew|
547,111323,Ernest R. Dickerson,Rutger Hauer|Ice-T|Charles S. Dutton|See full cast &amp; crew|
548,111400,Deran Sarafian,Charlie Sheen|Nastassja Kinski|James Gandolfini|See full cast &amp; crew|
549,108328,François Girard,Colm Feore|Derek Keurvorst|Katya Ladan|See full cast &amp; crew|
